bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,price
4,2.5,2181,3375,1.5,1,1,4,1421,761,1926,1993,657111
4,2.25,2151,9583,2,1,2,3,1771,281,1965,1993,386111
5,3,2791,19439,1,1,3,5,1511,1291,1973,1,589951
3,2.25,1711,3333,1.5,1,1,3,1111,611,1924,2111,575111
3,2.5,2381,6832,2,1,1,3,2381,1,2112,1,574111
5,2,2111,4211,1.5,1,2,4,1281,721,1918,1,691511
2,1.75,1671,4118,1,1,1,3,1671,1,2115,1,565111
3,1.5,1191,4751,1,1,1,3,971,221,1941,1996,511111
6,2.25,3141,28535,1,1,1,3,1891,1151,1951,1994,331111
2,1,781,3475,1,1,1,4,781,1,1931,1,286111
3,1.5,2331,11741,1,1,1,3,1331,1111,1954,2115,451111
4,2.75,2841,4111,1.5,1,1,5,1961,881,1912,1,871111
4,2.5,2491,5171,2,1,1,4,2491,1,2111,1,725111
2,1,771,4841,1,1,1,4,771,1,1927,1,275111
3,2.75,1851,16961,1,1,2,4,1851,1,1953,1983,645111
3,1,1191,3264,1,1,1,4,1191,1,1969,1,152111
4,2,1781,5336,1.5,1,1,5,931,851,1918,1,315111
1,1.75,931,29258,1,1,1,3,931,1,1941,1994,191111
4,2.5,2771,5686,2,1,1,3,2771,1,2114,2113,711111
3,1,1251,6181,1.5,1,1,3,1251,1,1955,2115,233111
4,2.25,1831,6136,2,1,1,3,1831,1,1991,2119,249111
2,1,871,5411,1,1,1,3,871,1,1951,2117,311111
3,1.5,1151,8451,1,1,1,4,1151,1,1951,1999,265951
5,3.25,4511,9648,2,1,4,4,3111,1511,1968,1,861111
3,1,1151,4811,1.5,1,1,4,1151,1,1938,1,211111
4,2.25,2111,3672,2,1,1,5,1651,351,1926,1,412111
6,2,1911,8241,1,1,1,2,1211,711,1964,1,315111
3,1.75,1641,11695,1,1,2,3,1641,1,1975,1,515111
3,1.5,2681,4775,2,1,2,5,1881,811,1913,1,1355111
3,2.5,2421,7317,2,1,1,3,2421,1,1998,2116,482111
3,1.75,1791,7651,1,1,3,3,1791,1,1978,1,299951
4,2.5,3921,12415,2,1,1,3,3921,1,1997,1,771111
3,2.25,1641,8411,1,1,1,3,1181,461,1968,1997,245711
3,1,891,8411,1,1,1,4,891,1,1954,1979,283111
4,2.75,1911,16532,1,1,1,4,1421,491,1941,2111,651111
5,2.25,2141,7911,1,1,1,3,1171,1171,1962,2113,531111
3,1.75,2131,17111,1,1,1,4,2131,1,1953,1983,441111
4,4.5,4225,284111,2,1,1,4,4225,1,1985,1,1115111
3,2.25,2681,9162,1,1,1,3,1571,1111,1978,1,599991
4,2.5,2131,3974,2,1,1,3,2131,1,1994,1,544111
5,3.5,5851,22885,2,1,2,4,4671,1181,1978,2111,1711111
2,1,2161,8398,1,1,1,3,1261,811,1962,2113,271111
2,1,1161,3136,1.5,1,1,4,1161,1,1943,1,435111
3,1,1111,8184,1,1,1,4,1111,1,1947,1988,349111
4,2.25,3311,127631,2,1,1,5,3311,1,1924,1956,1141111
4,2.5,2111,11151,2,1,1,3,2111,1,1997,1,321111
4,2.5,3171,8186,2,1,1,3,3171,1,2115,1,814111
3,2.25,1271,1416,2,1,1,3,1161,211,2114,1,594111
4,2.75,3111,49765,1,1,1,4,3111,1,1958,1972,531511
3,2,2111,18815,2,1,1,5,2111,1,1979,1,1151111
3,2.25,1411,11411,2,1,1,3,1411,1,1984,1,374511
4,2.75,2311,5651,1,1,2,3,1331,981,1952,2112,451111
5,2.5,2711,16571,1,1,1,4,1751,951,1967,1,744511
5,2.25,2371,15512,2,1,1,4,2371,1,1981,1,913888
4,2.5,2761,6111,2,1,1,5,2231,531,1942,1,761111
2,1.75,1611,6311,1,1,1,3,1111,611,1941,1994,346511
3,1.75,1231,8251,1,1,1,3,1231,1,1966,1963,281111
3,1.75,1911,11165,1,1,1,4,1911,1,1959,1,557511
3,1.5,1581,8184,1,1,1,3,1141,441,1954,2115,261111
3,1.5,1941,2885,1.5,1,2,3,1941,1,1911,2115,1331111
3,1.75,1621,6111,1,1,1,5,1141,581,1947,1,641111
7,2.5,1941,5458,2,1,1,3,1941,1,1994,1,281111
3,1,1231,8751,1,1,1,3,1231,1,1965,1993,215111
5,3.25,3161,5111,2,1,2,3,2181,981,2115,1,957111
5,2.5,2711,21218,1,1,1,4,1951,751,1955,2119,625111
4,1.5,1881,6211,1,1,2,5,1441,441,1954,1,681111
2,1,891,8111,1,1,1,3,891,1,1942,1999,151111
3,2.5,1721,3676,2,1,1,3,1721,1,1992,1,255951
3,2.5,1621,7686,2,1,1,3,1621,1,1989,1,246511
2,1,1381,4391,1,1,1,4,881,511,1931,1,451111
3,1.75,1871,9111,1,1,1,5,1871,1,1958,1,595888
3,1,1971,22144,1,1,1,4,1971,1,1971,1,454111
3,1,1111,8593,1,1,1,3,1111,1,1979,2114,299911
3,2,1191,6833,1,1,1,3,1191,1,1995,1,211111
3,1,1151,11812,1,1,1,4,1151,1,1932,1958,346511
4,2.75,2891,6825,1,1,1,3,1561,1331,1973,2113,585111
3,1.75,1511,13431,1,1,1,3,1511,1,1977,2114,383111
4,2.5,1951,2617,1.5,1,1,4,1251,711,1911,1,519111
3,1.5,1251,7711,1,1,1,5,1251,1,1968,1,411111
4,2.5,2171,5415,2,1,1,3,2171,1,1996,1,578111
4,3.5,4661,17398,2,1,2,3,4661,1,2113,1,1281111
2,2.25,1351,1493,2,1,1,3,1151,311,2117,1,395111
3,2.5,1811,2791,2,1,1,3,1811,1,2111,1,364111
3,2.25,1481,2821,2,1,1,3,1481,1,2112,1912,241111
3,2.5,1731,3611,2,1,1,3,1731,1,2114,1,328423
4,2.75,2721,4613,2,1,1,3,2721,1,2115,1,594111
3,2.5,2321,2267,3,1,1,3,2321,1,2119,1,425111
3,2.5,1861,3731,2,1,1,3,1861,1,2112,1912,319621
5,2.5,2125,7761,2,1,1,3,2125,1,2117,1,261111
3,2.5,1411,1312,3.5,1,1,3,1411,1,2117,1,563511
5,3,2621,5477,2,1,1,3,2621,1,2119,1,975111
3,1.75,2451,2691,2,1,1,3,1751,711,1915,1,937111
3,3.5,1591,1112,3,1,1,3,1591,1,2111,1,518511
4,1.75,2185,174241,1,1,1,3,1611,475,1964,2111,563511
4,3.5,3451,7832,2,1,1,3,3451,1,2117,1,1151111
3,2.25,1781,16291,2,1,1,4,1781,1,1987,1,351111
4,2.5,3161,7141,2,1,1,3,3161,1,2116,1,826111
3,2,1711,11475,1,1,1,5,971,731,1945,1,225111
4,2,1331,5926,1,1,1,4,1331,1,1942,1982,235867
4,3,3161,5111,2,1,1,3,3161,1,2111,1,399111
3,1.5,1221,6111,1,1,1,3,1221,1,1968,1997,177511
4,1.5,1611,9289,1,1,1,4,1611,1,1959,1,224111
4,1.75,1531,17664,1.5,1,1,3,1531,1,1968,1997,312111
3,2.5,1981,13964,1,1,1,5,1981,1,1959,1,761111
3,2.5,1731,8491,1,1,1,3,1211,521,1969,2111,461111
3,1,1171,6711,1,1,1,3,1171,1,1957,2111,415111
2,1.75,1951,11766,1,1,3,4,1161,791,1952,1,669111
3,2,1471,21111,1,1,1,4,1471,1,1968,1,254611
3,1.5,1411,8841,1,1,1,4,1411,1,1952,1,357251
4,3.5,4141,51479,2,1,1,3,4141,1,1987,2111,911111
6,3,3111,5111,1.5,1,1,5,1811,1311,1921,1,725111
3,1.5,1491,4411,1.5,1,1,4,1491,1,1916,1991,671111
4,1.5,1771,5751,2,1,1,3,1771,1,1947,2112,441111
4,3.5,3321,19851,1,1,2,4,2141,1281,1977,1,1125111
2,1,951,5316,1,1,2,3,951,1,1948,1994,321111
4,2.5,2431,5499,2,1,1,3,2431,1,2112,1,311111
4,2.5,2661,11811,1,1,1,3,2661,1,1955,2114,772651
4,2.5,2671,11877,2,1,1,3,2671,1,1996,1,669951
5,3.5,2721,7598,2,1,1,3,1861,861,1993,1,691111
4,2.5,3211,22651,1,1,1,5,1611,1591,1971,1,385111
3,2.5,2481,37843,1.5,1,3,4,2481,1,1974,1,663111
3,2.25,1781,11395,1,1,1,3,1781,1,1967,2111,311111
2,1.75,1591,11276,1,1,1,4,1591,1,1972,1,225511
3,2,1551,34175,1.5,1,1,3,1551,1,1999,1,321111
3,2.75,2851,14811,1,1,1,4,1921,931,1976,1992,775111
3,2.75,2611,5875,1.5,1,2,5,1611,1111,1929,1,815111
4,1,1231,7411,1.5,1,1,3,1231,1,1944,1,252751
5,2,2181,16117,1,1,1,5,1741,341,1959,1,254111
6,3.5,3611,6875,2,1,1,3,2741,861,2114,2113,621111
4,2.75,2111,8751,1,1,1,3,1511,611,1962,2113,435111
4,2.5,2551,19117,1,1,1,4,1311,1251,1961,2111,461111
3,2.5,1651,6684,2,1,1,3,1651,1,1991,1,268111
2,1.5,1371,1221,2,1,1,3,1181,291,2118,1,446111
2,1,1111,7211,1,1,1,3,1111,1,1975,1,285111
3,2,2331,26571,2.5,1,1,3,2331,1,1987,2111,531111
2,1,621,2475,1,1,1,5,621,1,1911,1984,412111
3,1.5,2451,12497,1,1,1,4,2451,1,1967,1,358111
4,2.75,2531,7351,1,1,1,5,1281,1251,1977,1,354951
4,2.5,2221,4652,2,1,1,3,2221,1,2111,1,415111
4,1.75,2111,265716,1,1,1,4,2111,1,1979,1,568111
5,3,3691,49719,1,1,2,3,2691,1111,1961,2112,575111
4,2.5,1941,11211,1,1,1,4,1141,811,1977,1,315111
4,2.25,2171,7351,2,1,1,4,2171,1,1977,1,281927
4,2.5,2161,7826,1,1,1,4,1391,771,1976,1992,441111
4,2.25,2611,9911,1,1,1,3,1611,1111,1965,1993,271111
4,2.75,2881,4111,1.5,1,1,3,2111,781,1912,2111,755111
4,2.25,2261,7211,2,1,1,4,2261,1,1984,1,289659
5,3,3641,6931,2,1,1,3,3641,1,2114,2113,555111
3,1.5,1531,23661,1,1,1,3,1531,1,1952,2118,451111
3,2.5,2491,4111,2,1,1,5,1671,821,1918,1,1145111
3,1.75,1441,11787,1,1,1,3,1441,1,1983,2119,495111
3,3,3761,8511,2.5,1,3,4,3161,711,1911,1,1251111
4,1.75,1721,6975,1,1,1,3,1421,311,1975,1,581111
4,2.5,2481,16361,1,1,1,5,1511,971,1959,1,561111
4,3.5,3991,5267,2,1,1,3,3991,1,2118,1,1181111
2,1.75,841,3341,1,1,1,3,711,141,1912,1994,451111
3,2,2271,11989,1,1,1,4,2271,1,1968,1,815111
4,2.5,2581,5476,2,1,1,3,2581,1,2115,1,354111
3,1.75,1581,6621,1,1,1,3,1581,1,1988,2111,279911
2,1,951,7954,1,1,1,4,951,1,1941,1998,339111
4,3.5,3191,5141,2,1,3,3,2161,1131,2113,1,1341111
3,3.25,3741,136915,2.5,1,1,3,3111,641,1991,2119,711111
4,2.75,2621,4743,1,1,2,4,1311,1311,1949,1985,815111
3,1.75,2181,75794,1,1,1,3,2181,1,1958,2114,811111
3,2,1661,3729,1,1,1,5,971,691,1922,1956,638111
3,1.75,1521,11185,1,1,1,3,1521,1,1983,2119,475581
3,1,1141,27761,1,1,1,4,1141,1,1981,1,243811
3,2.5,3241,8116,2,1,1,3,2911,331,2114,2113,611111
3,2,2461,41343,1,1,1,4,2461,1,1988,1,621111
4,2.75,1751,5181,1.5,1,1,3,1751,1,1913,2115,751111
3,1.75,2431,5111,2,1,1,4,1761,671,1945,1,626111
3,1,1161,9946,1,1,1,4,1161,1,1956,1,231111
3,3,2411,7479,2,1,2,3,2411,1,1942,1988,537111
2,1,721,8141,1,1,1,3,721,1,1943,2112,211111
3,1.75,1261,9346,1,1,1,4,1261,1,1963,1,211511
3,1,1641,12384,1,1,1,4,1191,551,1954,1979,253511
3,1,1311,9612,1,1,1,3,961,351,1962,2113,151111
3,1.5,2121,6291,1,1,1,4,1221,911,1949,1985,441111
3,1.75,3321,478288,1.5,1,3,4,2261,1161,1933,1982,667111
3,1,1211,9622,1,1,1,3,1211,1,1955,2119,661111
3,2.75,2591,12163,2,1,1,3,2591,1,1993,1,695111
4,2.5,2251,7526,2,1,1,3,2251,1,1989,1,441111
4,3,4141,21111,1,1,1,3,2121,2121,1972,2111,1388111
3,1,1191,6711,1.5,1,1,5,1191,1,1912,1,219511
3,1.5,1661,15611,2,1,1,3,1661,1,1981,2113,221111
2,1,1781,81121,1,1,3,4,1781,1,1954,1979,271111
4,3.5,3371,5111,2,1,2,3,2471,911,2118,1,911111
5,3,4481,5111,2.5,1,1,5,3421,1161,1912,1,1991111
4,2.5,2991,16819,2,1,1,3,2991,1,1991,2119,811111
5,2,2281,19111,1.5,1,1,3,2281,1,1924,2111,365111
3,3,2481,5511,2,1,3,3,1731,751,1951,2115,1387811
5,2.75,2831,8925,1.5,1,1,3,2831,1,1967,2111,451111
2,1,921,7569,1,1,1,4,921,1,1951,1983,212111
4,2.25,3251,16684,2,1,1,3,3251,1,1979,2114,1411111
2,1.75,1241,6417,1,1,1,5,1241,1,1924,1956,471111
4,2.5,3231,12111,1,1,1,3,1871,1361,1977,2114,827111
5,2.5,2511,9583,1,1,1,3,1311,1211,1979,2114,235111
2,1.75,1391,4482,1,1,1,4,1391,1,1981,1,216511
5,1.75,1941,6654,1.5,1,1,4,1941,1,1953,1983,359111
3,2,1911,8112,1,1,1,3,1911,1,1991,1,252511
3,1.5,2381,14511,1,1,1,4,1851,531,1961,2111,371111
3,2,1481,3876,1,1,1,5,861,621,1928,1971,663111
4,3.75,3461,6738,2,1,1,3,3461,1,2113,1923,971971
3,1.75,1444,249126,1.5,1,1,3,1444,1,2118,1,421111
4,3,1931,3131,1,1,1,3,1211,731,2116,1,331675
4,1,1211,2171,1.5,1,1,3,1211,1,1933,1,241111
3,2.5,1769,7324,2,1,1,3,1769,1,2112,1912,334888
3,2.5,2491,4541,2.5,1,1,3,2491,1,2112,1912,414111
4,3.25,3161,3898,2,1,1,3,2311,761,2114,1,782911
4,2.75,3131,6625,2,1,1,3,3131,1,2111,1,525111
3,2.5,2371,5353,2,1,1,3,2371,1,2119,1,429911
3,3.25,1371,913,2,1,1,3,1111,271,2116,1,391111
3,1.75,1511,11968,1,1,1,3,1511,1,2114,1,224111
3,2.25,1715,6819,2,1,1,3,1715,1,1995,1,257511
2,1,1111,3211,1,1,1,3,1111,1,1925,2112,665111
5,2.75,2411,8151,2,1,1,3,2411,1,1998,2116,327111
3,1,1521,213444,1.5,1,3,5,1521,1,1988,1,425111
4,2.75,3191,11971,2,1,1,3,3191,1,1994,1,687511
3,2.25,2411,5311,1.5,1,1,4,1251,1151,1939,1989,672511
3,1,1161,7473,1,1,1,3,1161,1,1959,1989,141111
2,1.75,1221,15611,1,1,1,3,1221,1,1972,2112,215511
4,2.25,2121,8424,1,1,1,4,1381,641,1979,1,464911
4,2.25,2311,7711,1,1,1,3,1381,921,1959,1989,417111
4,2.75,2311,37533,1,1,3,5,1551,751,1979,1,453111
3,2.5,1661,1545,2,1,2,3,1411,261,2112,1,711111
4,3,3911,9751,1,1,4,5,2521,1381,1972,1,1619999
3,1.75,1651,12349,1,1,1,3,1651,1,1957,2111,259511
4,2.5,2111,35191,1,1,1,4,1291,821,1985,1,461111
3,1.75,1961,6381,1,1,1,4,981,981,1939,1989,561511
4,2.5,2771,63118,2,1,1,3,2771,1,1997,1,641111
4,1.75,2441,7351,1,1,1,3,1611,831,1978,1,331111
2,1,1321,8381,1,1,1,3,1321,1,1953,1,447111
4,2.5,2571,4865,2,1,1,3,2571,1,2115,1,321111
2,1,941,5141,1,1,1,3,941,1,1926,2113,212711
2,1,711,4811,1,1,1,3,711,1,1922,2118,261111
3,2,1411,45738,2,1,1,4,1411,1,1981,1,411111
4,2.5,1891,7867,2,1,1,3,1891,1,1996,1,355111
2,1,721,11411,1,1,1,5,721,1,1951,1,275511
3,1.75,2411,8944,1,1,1,4,1861,551,1967,1,415111
3,2.5,1631,7951,1,1,1,3,1321,311,1985,1,279111
5,1.75,2331,14322,1,1,1,4,1181,1151,1968,1,351111
2,2.25,1331,11838,2,1,1,3,1331,1,1985,1,355111
4,2.25,3191,11597,2,1,1,3,2311,891,1984,1,751111
3,1.75,1411,6311,1,1,1,3,1411,1,1998,2116,235111
3,1,971,9583,1,1,1,4,971,1,1967,1,219951
3,1.75,1111,9611,1,1,1,5,1111,1,1969,1,231111
3,2.5,3581,54451,1.5,1,1,3,3581,1,1991,2119,725111
2,1,1151,2571,1,1,1,5,851,211,1927,1,431111
5,2.5,2511,7211,1,1,1,4,1491,1111,1977,1,661511
3,3,2631,4896,2,1,1,3,2631,1,2116,1,738111
4,4.5,6641,53331,2,1,1,3,6641,1,1993,1,1821111
3,1,911,8789,1,1,1,3,911,1,1966,1963,221111
3,2.5,2611,35111,2,1,1,3,2611,1,1988,2111,665111
3,2.5,1721,6194,2,1,1,3,1721,1,1998,2116,255111
5,2.75,3651,13297,2,1,1,5,2751,911,1969,1,1195111
3,1.75,2141,22693,1,1,1,4,2141,1,1981,1,355111
5,2.5,3261,24311,1.5,1,1,4,2311,951,1951,1983,755111
3,1.5,1591,8911,1,1,1,3,1591,1,1956,2111,311111
4,1,1441,7111,1.5,1,1,3,1441,1,1916,2114,511111
2,1,911,3411,1,1,1,5,911,1,1915,1,191111
6,4,3121,4241,2,1,2,4,2191,1131,1993,1,315111
3,2.5,1161,1536,2,1,1,3,1161,1,2111,1,415111
4,2.5,3111,9793,2,1,1,3,3111,1,2112,1,394111
3,2.5,2231,5348,2,1,1,3,2231,1,2111,1,491111
5,1.75,1891,5111,1.5,1,1,3,1191,811,1916,2114,523461
4,3.5,4151,16197,2,1,1,3,4151,1,2116,1,551111
3,1.75,1781,11419,1,1,1,3,1281,511,1981,2113,342111
4,2.5,2711,6583,2,1,1,3,2711,1,2113,1,561111
4,4.25,4391,13833,2,1,3,3,3321,1171,2113,1,1151111
2,1.5,1641,4181,1.5,1,1,5,1541,111,1916,1,711111
3,2.25,1671,4811,1.5,1,3,3,1671,1,1913,2115,1121111
3,2.5,2571,11431,2,1,1,3,2571,1,1989,1,399951
2,1,1511,3421,1,1,1,3,1511,1,1912,1,481111
3,1,2711,19111,2,1,3,4,2711,1,1951,1983,411111
4,1.75,2861,48351,1,1,1,3,1711,1151,1978,1,531111
2,1.75,841,41642,1,1,4,4,841,1,1937,1,528111
4,2.5,2991,8913,2,1,1,4,2991,1,1991,1,469911
5,1,1171,6757,1,1,1,4,811,371,1944,1,397111
3,1.5,1211,6241,1,1,1,3,1131,171,1952,2118,718511
2,1,1121,8111,1,1,1,3,1121,1,1941,1996,195111
2,1,911,8155,1,1,1,4,911,1,1948,1,285111
1,1,711,2511,1,1,1,4,711,1,1917,1,295111
4,1.75,2421,37811,1,1,1,4,1881,541,1981,1,612111
3,1.75,1951,8712,1,1,1,3,1951,1,1961,2112,235111
4,2.5,3161,6111,2,1,1,3,3161,1,2112,1912,465111
4,1,1391,18111,1,1,1,3,1391,1,1955,2113,234111
2,1.5,1211,1687,3,1,1,3,1211,1,2118,1,514211
3,2.5,2441,4153,2,1,1,3,2441,1,2113,1,711111
3,3.25,2311,3175,2,1,1,3,1731,581,2115,1,589511
3,2.75,2611,64626,1.5,1,1,3,2611,1,2119,1,415111
3,2.25,1491,1212,2,1,1,3,1141,451,2111,1,735111
3,2.5,2432,9391,2,1,2,3,2432,1,2115,1,427111
4,2.75,3611,8581,2,1,1,3,3611,1,2114,1,982111
4,3,2531,11111,2,1,1,3,2531,1,2113,1923,459111
4,2.75,2791,5527,2,1,1,3,2791,1,2114,1,483453
3,3,1671,4441,1,1,1,3,1671,1,2114,1,246951
1,1.5,1171,1456,2,1,1,3,1171,111,2117,1,235111
4,2,1351,942,3,1,1,3,1351,1,2118,1,288791
2,1.75,1111,1773,2,1,1,3,1111,1,2114,1,229811
1,1.25,1111,638,3,1,1,3,1111,1,2114,1,516511
3,4.25,2821,7211,2,1,1,4,2461,361,1931,1,1611111
3,1,1141,8128,1,1,1,3,1141,1,1983,2119,234111
2,1.75,1911,3376,2,1,1,3,1911,1,1981,1,231111
4,1,1371,8499,1,1,1,3,1371,1,1949,1998,311111
3,1.5,1511,5111,1.5,1,1,4,1141,361,1927,1,471111
3,1,1211,9187,1,1,1,5,1211,1,1969,1,339911
2,1,1151,2542,1,1,1,3,881,171,1914,1,651111
5,2.5,2671,16777,1.5,1,1,4,1621,1151,1921,1,585111
4,2.5,2191,11511,1,1,1,4,1431,761,1972,1,699911
4,2.5,3131,41918,2,1,1,3,3131,1,1994,1,598111
3,2.5,1711,9111,1,1,1,3,1161,541,1998,2116,475111
3,1.75,1711,17355,1,1,1,3,1211,511,1978,1,314511
3,3.5,1361,1275,2,1,1,3,1241,121,2117,1,397111
3,2,1611,15115,1,1,1,4,1611,1,1986,1,345111
5,2.75,2131,6222,1,1,1,3,1311,831,1991,1,325111
3,1,1811,7651,1,1,1,5,1811,1,1957,1,265111
4,2.75,2951,15541,1,1,1,4,2121,831,1974,1,412111
3,2.25,2121,54114,2,1,1,4,2121,1,1964,1,835111
4,2.5,3511,7148,2,1,1,3,3511,1,2115,1,781111
3,2,1441,9221,1,1,1,3,1441,1,1965,1993,251111
4,2,2121,3361,2,1,1,3,2121,1,1915,2111,1211111
2,2.5,1781,2167,2,1,1,5,1781,1,1974,1,935111
2,1,961,8153,1,1,1,3,961,1,1947,2112,311111
2,1.75,1511,4981,1,1,1,3,1511,1,2116,1,419111
1,1.5,1111,5751,1,1,1,3,1111,1,1911,1948,411111
3,3,3791,5111,2,1,1,3,2811,981,1989,1,1165111
3,1.75,3611,8666,2,1,1,4,2411,1211,1948,1,461111
3,1.75,1311,7131,1,1,1,3,1311,1,1968,1997,385111
4,2.25,2511,4146,1.5,1,1,4,1521,981,1941,2111,669511
3,2.25,2191,11733,1,1,1,3,1441,651,1958,2114,491951
3,1.75,2211,14631,1.5,1,1,3,2211,1,1948,2113,1231111
3,2.25,2171,15112,1.5,1,1,3,2171,1,1955,2113,561111
3,1,1321,7341,1,1,1,3,1321,1,1982,1,371111
4,2,1361,61548,1,1,1,3,961,411,1961,2112,263411
2,1,931,7623,1,1,1,2,931,1,1942,1,111111
3,2.5,1761,8584,1.5,1,1,5,1761,1,1937,1,289951
3,1.75,1411,8111,2,1,1,3,1411,1,1985,1,263111
4,2.5,2571,7859,2,1,1,3,2571,1,1992,1,397511
3,2.75,1311,14197,1,1,1,3,861,441,1996,1,245111
3,1,1581,6311,1,1,1,3,1181,411,1925,2112,535111
4,2.5,2961,6131,2,1,1,3,2961,1,2115,1,449111
4,3,2331,3497,2,1,1,3,1921,411,2113,1,491111
4,2.25,2171,39446,1,1,1,3,1471,611,1977,2114,445811
2,1,971,5751,1,1,1,4,971,1,1932,1958,345111
3,2.25,2311,7211,2,1,1,3,2311,1,1991,2119,327511
4,2.5,2291,11173,2,1,1,4,2291,1,1988,1,436511
3,2.25,1721,9611,1,1,1,4,1221,511,1967,1,551111
2,1.5,1191,3411,1,1,1,3,991,211,1919,2111,441111
2,1,871,5751,1,1,1,4,871,1,1947,1988,416511
2,1.5,1168,1758,2,1,1,3,1168,1,1991,2119,243111
4,2.75,2141,11316,2,1,1,3,2141,1,1993,1,359511
4,2.5,3311,165528,2,1,1,3,3311,1,1984,1,761111
5,4.25,4831,8151,2.5,1,2,4,3711,1121,1914,1945,1925111
5,3.25,2821,6589,1.5,1,1,3,2321,511,1916,2114,418111
4,3,2441,9664,2,1,1,3,1891,551,1981,2113,481111
4,1.5,1811,3245,1.5,1,1,4,1811,1,1929,1,875111
3,1,1111,8811,1,1,1,4,1111,1,1954,1979,318111
4,2.75,3221,4392,1.5,1,1,4,2321,911,1931,1,881111
5,3.5,5111,26541,2,1,3,3,3411,1591,2118,1,1731111
2,1,1211,24792,2,1,1,2,1211,1,1976,1,171111
3,2.25,1471,4322,2,1,1,3,1471,1,1985,1,491511
3,2.5,2611,4516,2,1,1,3,2611,1,2113,1,515111
4,1.5,2751,128512,1,1,1,2,1511,1251,1958,1,551111
2,1,1321,9967,1,1,1,3,941,381,1919,2111,255111
3,2.5,3351,4117,2,1,1,3,2551,811,2115,1,635111
3,2.5,2651,2387,2,1,1,3,1831,821,1921,1979,851111
2,2,1861,11856,1,1,1,3,1261,611,1952,2118,265111
3,1,961,8855,1,1,1,4,961,1,1958,1972,349811
4,1.75,2111,6311,1,1,2,5,1611,411,1937,1,972111
2,1,911,28811,1,1,1,1,911,1,1928,1,235111
4,2.5,2341,11784,2,1,1,3,2341,1,1997,1,331111
4,3,3721,15148,3,1,1,3,3721,1,1979,2114,511111
3,2,1891,29185,1,1,1,3,1471,421,1949,2113,571111
4,2.5,2681,12215,1,1,4,3,1591,1191,1956,2111,1319511
3,2.5,1461,1613,2,1,1,3,1181,281,2117,1,544111
3,2.5,3181,7914,1,1,1,3,1811,1371,2116,1,439111
4,2.25,1981,15186,2,1,1,3,1981,1,1981,2113,531111
2,2,1191,934,3,1,1,3,1191,1,2118,1,427511
4,2.5,2231,5971,2,1,1,4,2231,1,2112,1,337111
4,2.75,3331,9143,2,1,1,4,3331,1,1995,1,1195111
4,2,1881,3841,1,1,1,3,971,911,1914,1,435111
5,3,2871,5711,1,1,1,3,1951,921,1964,2111,765111
4,1.75,2121,9786,1,1,1,3,1641,481,1967,2111,492651
4,2.5,2711,6998,2,1,1,3,2711,1,2111,1,383962
4,2.5,3671,7681,2.5,1,1,3,3671,1,2117,1,951111
3,2.5,1221,1331,2,1,1,3,1111,211,2118,1,457111
5,3.25,4391,11251,2,1,1,3,4391,1,2117,1,1511111
4,2.5,3561,5265,3,1,1,3,3561,1,2114,1,882566
4,3.25,3531,8589,2,1,1,3,3531,1,2117,1,963111
4,2.5,2281,5111,2,1,1,3,2281,1,2116,1,345111
4,3.75,4351,7965,2,1,1,3,4351,1,2113,1923,2165111
3,3.5,3831,221284,2,1,1,3,3531,311,1993,1,811111
3,2,2151,13313,1,1,1,3,2151,1,1993,1,314511
3,2.5,3661,39478,2,1,2,4,3261,411,1989,1,531111
4,2.5,3351,46748,2,1,1,3,3351,1,2114,2113,651111
3,2,1271,3611,1,1,1,3,1271,1,1963,2118,349511
4,3.5,3411,3851,2.5,1,1,3,2791,611,2118,1,1198111
3,1,1211,8514,1,1,1,3,1211,1,1959,1989,165151
3,2.5,2211,11111,2,1,2,3,2211,1,1978,1,581111
3,2.5,1681,11312,1,1,1,3,1181,611,1959,1989,331111
5,3.5,3841,8279,2,1,1,3,3841,1,2111,1,875111
2,1,951,4511,1,1,2,3,851,111,1926,2113,511111
4,2.5,2281,42177,2,1,1,3,2281,1,1994,1,445111
4,2.5,1971,6611,2,1,1,3,1971,1,1987,2111,274911
3,1.5,1621,9311,1,1,1,4,1621,1,1967,1,219951
4,2.5,2611,7211,2,1,1,3,2611,1,1962,2112,691511
2,1,1251,3825,1,1,1,3,851,411,1929,1,459511
4,1.75,2131,5181,1.5,1,1,3,2131,1,1914,1993,955511
4,1.75,2551,8976,1,1,1,5,1311,1251,1978,1,328951
3,1,1151,6111,1.5,1,1,3,1151,1,1927,2111,317111
3,1.75,1141,9111,1,1,1,4,1141,1,1967,1,382511
4,2.5,3341,11422,2,1,1,3,3341,1,1996,1,1151111
6,2.75,2631,9421,2,1,1,5,2511,121,1911,1,1297111
3,2.25,1641,3896,2,1,1,3,1641,1,1994,1,478111
2,1,771,7916,1,1,1,4,771,1,1948,1,261111
4,3.25,4351,112751,1,1,1,3,2211,2151,2116,1,851111
4,1.75,1711,5846,1,1,1,3,1711,1,1957,2111,616111
3,1.75,2151,9581,1,1,1,3,1411,651,1984,1,541111
3,2.25,1661,5128,2,1,1,3,1661,1,2111,1,311111
3,1.75,1991,9594,1,1,1,3,1191,811,1977,2114,517511
5,5.5,7151,42841,1,1,2,4,4321,2731,1978,2111,3811111
